Machine_ID,Machine_Type,Failure_Prob,Health_Score,Risk_Tier,Scenario_Name,Maintenance_Start_Hour,Maintenance_Planned,Delay_Hours,Expected_Downtime_Hours,Expected_Maintenance_Cost,Expected_Downtime_Cost,Expected_Production_Loss,Expected_Total_Cost,Decision,Decision_Reason
MCH-313,Hydraulic Press,0.005,99.5,Healthy,Delay 72h,72,0,72,0.17,179.59,493.84,53.73,2411.45,Delay,"Low failure risk (p=0.01); delay saves ₹62,885 with only 17.2h extra expected downtime."
MCH-314,Lathe,0.976,2.4,Critical,Preventive Now,0,1,0,12.41,16061.37,22760.19,3148.56,62460.61,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹203,342 and 6.3h downtime."
MCH-314,Lathe,0.976,2.4,Critical,Delay 72h,72,0,72,18.74,73843.46,34365.63,4754.01,265802.77,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹203,342 and 6.3h downtime."
MCH-315,Conveyor,0.992,0.8,Critical,Preventive Now,0,1,0,53.46,15109.61,145893.79,19324.52,221080.22,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹474,615 and 28.3h downtime."
MCH-315,Conveyor,0.992,0.8,Critical,Delay 72h,72,0,72,81.74,72114.62,223068.19,29546.74,695694.93,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹474,615 and 28.3h downtime."
MCH-316,CNC Mill,0.007,99.3,Healthy,Preventive Now,0,1,0,9.22,17525.88,13045.61,2902.83,30941.04,Delay,"Low failure risk (p=0.01); delay saves ₹27,939 with only 9.1h extra expected downtime."
MCH-316,CNC Mill,0.007,99.3,Healthy,Delay 72h,72,0,72,0.13,355.88,182.26,40.55,3001.76,Delay,"Low failure risk (p=0.01); delay saves ₹27,939 with only 9.1h extra expected downtime."
MCH-317,Conveyor,0.007,99.3,Healthy,Preventive Now,0,1,0,38.88,15414.14,70352.54,14054.44,86271.71,Delay,"Low failure risk (p=0.01); delay saves ₹81,509 with only 38.3h extra expected downtime."
MCH-317,Conveyor,0.007,99.3,Healthy,Delay 72h,72,0,72,0.54,412.78,982.87,196.35,4762.5,Delay,"Low failure risk (p=0.01); delay saves ₹81,509 with only 38.3h extra expected downtime."
MCH-318,Welding Unit,0.007,99.3,Healthy,Preventive Now,0,1,0,46.2,10837.9,134835.55,13025.05,145900.11,Delay,"Low failure risk (p=0.01); delay saves ₹142,180 with only 45.6h extra expected downtime."
MCH-318,Welding Unit,0.007,99.3,Healthy,Delay 72h,72,0,72,0.65,325.14,1883.74,181.97,3719.92,Delay,"Low failure risk (p=0.01); delay saves ₹142,180 with only 45.6h extra expected downtime."
MCH-319,Hydraulic Press,0.076,92.4,Healthy,Preventive Now,0,1,0,26.39,9033.49,25741.2,8196.09,39628.96,Preventive Now,"High failure risk (p=0.08) makes delay expensive; PM now saves ₹3,273 and -22.5h downtime."
MCH-319,Hydraulic Press,0.076,92.4,Healthy,Delay 72h,72,0,72,3.92,6714.48,3825.44,1218.03,42901.74,Preventive Now,"High failure risk (p=0.08) makes delay expensive; PM now saves ₹3,273 and -22.5h downtime."
MCH-320,Hydraulic Press,0.992,0.8,Critical,Preventive Now,0,1,0,34.26,17051.99,23550.07,10639.98,81536.64,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹287,691 and 18.1h downtime."
MCH-320,Hydraulic Press,0.992,0.8,Critical,Delay 72h,72,0,72,52.38,60322.79,36007.5,16268.29,369227.49,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹287,691 and 18.1h downtime."
MCH-321,Conveyor,0.006,99.4,Healthy,Preventive Now,0,1,0,4.21,17562.48,8491.07,1520.9,26218.04,Delay,"Low failure risk (p=0.01); delay saves ₹24,699 with only 4.2h extra expected downtime."
MCH-321,Conveyor,0.006,99.4,Healthy,Delay 72h,72,0,72,0.05,320.49,101.71,18.22,1518.82,Delay,"Low failure risk (p=0.01); delay saves ₹24,699 with only 4.2h extra expected downtime."
MCH-322,Hydraulic Press,0.012,98.8,Healthy,Preventive Now,0,1,0,26.7,17722.27,13939.19,8291.6,32510.07,Delay,"Low failure risk (p=0.01); delay saves ₹25,733 with only 26.1h extra expected downtime."
MCH-322,Hydraulic Press,0.012,98.8,Healthy,Delay 72h,72,0,72,0.64,786.32,333.34,198.28,6777.07,Delay,"Low failure risk (p=0.01); delay saves ₹25,733 with only 26.1h extra expected downtime."
MCH-323,CNC Mill,0.007,99.3,Healthy,Preventive Now,0,1,0,17.04,16564.9,19541.48,5363.93,36569.42,Delay,"Low failure risk (p=0.01); delay saves ₹32,697 with only 16.8h extra expected downtime."
MCH-323,CNC Mill,0.007,99.3,Healthy,Delay 72h,72,0,72,0.24,512.64,273.01,74.94,3872.58,Delay,"Low failure risk (p=0.01); delay saves ₹32,697 with only 16.8h extra expected downtime."
MCH-324,Hydraulic Press,0.987,1.3,Critical,Preventive Now,0,1,0,21.77,12564.75,23077.03,6763.07,82044.55,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹299,118 and 11.4h downtime."
MCH-324,Hydraulic Press,0.987,1.3,Critical,Delay 72h,72,0,72,33.16,36663.3,35147.02,10300.37,381162.1,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹299,118 and 11.4h downtime."
MCH-325,Lathe,0.005,99.5,Healthy,Preventive Now,0,1,0,42.46,18873.46,50718.1,10772.73,69706.45,Delay,"Low failure risk (p=0.01); delay saves ₹68,001 with only 42.0h extra expected downtime."
MCH-325,Lathe,0.005,99.5,Healthy,Delay 72h,72,0,72,0.42,432.61,506.42,107.57,1704.98,Delay,"Low failure risk (p=0.01); delay saves ₹68,001 with only 42.0h extra expected downtime."
MCH-326,Hydraulic Press,0.005,99.5,Healthy,Preventive Now,0,1,0,9.11,8875.84,27102.54,2830.67,36116.37,Delay,"Low failure risk (p=0.01); delay saves ₹34,482 with only 9.0h extra expected downtime."
MCH-326,Hydraulic Press,0.005,99.5,Healthy,Delay 72h,72,0,72,0.09,444.01,270.62,28.26,1634.57,Delay,"Low failure risk (p=0.01); delay saves ₹34,482 with only 9.0h extra expected downtime."
MCH-327,Conveyor,0.012,98.8,Healthy,Preventive Now,0,1,0,45.76,19026.97,134114.16,16542.31,153554.81,Delay,"Low failure risk (p=0.01); delay saves ₹146,774 with only 44.7h extra expected downtime."
MCH-327,Conveyor,0.012,98.8,Healthy,Delay 72h,72,0,72,1.09,815.53,3207.19,395.59,6780.62,Delay,"Low failure risk (p=0.01); delay saves ₹146,774 with only 44.7h extra expected downtime."
MCH-328,Welding Unit,0.008,99.2,Healthy,Preventive Now,0,1,0,17.04,23027.77,14212.54,4804.6,37791.51,Delay,"Low failure risk (p=0.01); delay saves ₹33,523 with only 16.8h extra expected downtime."
MCH-328,Welding Unit,0.008,99.2,Healthy,Delay 72h,72,0,72,0.27,366.74,226.86,76.69,4268.27,Delay,"Low failure risk (p=0.01); delay saves ₹33,523 with only 16.8h extra expected downtime."
MCH-329,Hydraulic Press,0.01,99.0,Healthy,Preventive Now,0,1,0,36.21,24749.44,19046.29,11246.16,44159.02,Delay,"Low failure risk (p=0.01); delay saves ₹40,682 with only 35.5h extra expected downtime."
MCH-329,Hydraulic Press,0.01,99.0,Healthy,Delay 72h,72,0,72,0.72,675.57,379.79,224.25,3477.29,Delay,"Low failure risk (p=0.01); delay saves ₹40,682 with only 35.5h extra expected downtime."
MCH-330,Lathe,0.99,1.0,Critical,Preventive Now,0,1,0,54.73,12754.73,29506.78,13885.5,96156.17,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹353,092 and 28.8h downtime."
MCH-330,Lathe,0.99,1.0,Critical,Delay 72h,72,0,72,83.56,44905.64,45045.04,21197.6,449248.45,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹353,092 and 28.8h downtime."
MCH-331,Welding Unit,0.007,99.3,Healthy,Preventive Now,0,1,0,45.7,23963.29,105397.73,12883.78,129755.03,Delay,"Low failure risk (p=0.01); delay saves ₹125,201 with only 45.1h extra expected downtime."
MCH-331,Welding Unit,0.007,99.3,Healthy,Delay 72h,72,0,72,0.64,454.97,1472.48,179.99,4554.17,Delay,"Low failure risk (p=0.01); delay saves ₹125,201 with only 45.1h extra expected downtime."
MCH-332,Lathe,0.991,0.9,Critical,Preventive Now,0,1,0,30.49,12374.87,61303.88,7734.23,100801.96,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹240,644 and 16.1h downtime."
MCH-332,Lathe,0.991,0.9,Critical,Delay 72h,72,0,72,46.58,66965.62,93659.36,11816.27,341446.4,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹240,644 and 16.1h downtime."
MCH-333,Conveyor,0.006,99.4,Healthy,Preventive Now,0,1,0,21.44,13512.47,44474.21,7749.35,58385.64,Delay,"Low failure risk (p=0.01); delay saves ₹54,940 with only 21.2h extra expected downtime."
MCH-333,Conveyor,0.006,99.4,Healthy,Delay 72h,72,0,72,0.26,253.41,532.73,92.83,3445.87,Delay,"Low failure risk (p=0.01); delay saves ₹54,940 with only 21.2h extra expected downtime."
MCH-334,Lathe,0.988,1.2,Critical,Preventive Now,0,1,0,32.54,15582.95,51567.52,8255.09,90763.72,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹218,161 and 17.1h downtime."
MCH-334,Lathe,0.988,1.2,Critical,Delay 72h,72,0,72,49.6,72903.25,78600.29,12582.58,308925.21,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹218,161 and 17.1h downtime."
MCH-335,Hydraulic Press,0.064,93.6,Healthy,Preventive Now,0,1,0,29.66,16431.34,75303.19,9211.89,93370.8,Delay,"Low failure risk (p=0.06); delay saves ₹69,321 with only 25.9h extra expected downtime."
MCH-335,Hydraulic Press,0.064,93.6,Healthy,Delay 72h,72,0,72,3.72,3684.06,9457.23,1156.91,24049.72,Delay,"Low failure risk (p=0.06); delay saves ₹69,321 with only 25.9h extra expected downtime."
MCH-336,Welding Unit,0.991,0.9,Critical,Preventive Now,0,1,0,55.78,24037.04,67225.74,15728.1,124569.9,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹240,641 and 29.4h downtime."
MCH-336,Welding Unit,0.991,0.9,Critical,Delay 72h,72,0,72,85.23,40456.98,102706.7,24029.2,365211.2,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹240,641 and 29.4h downtime."
MCH-337,Lathe,0.009,99.1,Healthy,Preventive Now,0,1,0,22.86,21897.49,22167.03,5799.83,44277.02,Delay,"Low failure risk (p=0.01); delay saves ₹41,821 with only 22.5h extra expected downtime."
MCH-337,Lathe,0.009,99.1,Healthy,Delay 72h,72,0,72,0.41,641.18,397.93,104.12,2455.79,Delay,"Low failure risk (p=0.01); delay saves ₹41,821 with only 22.5h extra expected downtime."
MCH-338,Conveyor,0.007,99.3,Healthy,Preventive Now,0,1,0,10.02,15735.41,15094.23,3622.28,31238.85,Delay,"Low failure risk (p=0.01); delay saves ₹27,819 with only 9.9h extra expected downtime."
MCH-338,Conveyor,0.007,99.3,Healthy,Delay 72h,72,0,72,0.14,480.95,210.88,50.61,3419.89,Delay,"Low failure risk (p=0.01); delay saves ₹27,819 with only 9.9h extra expected downtime."
MCH-339,Hydraulic Press,0.006,99.4,Healthy,Preventive Now,0,1,0,8.82,20757.55,6605.89,2738.17,27591.67,Delay,"Low failure risk (p=0.01); delay saves ₹25,807 with only 8.7h extra expected downtime."
MCH-339,Hydraulic Press,0.006,99.4,Healthy,Delay 72h,72,0,72,0.11,184.24,79.13,32.8,1784.95,Delay,"Low failure risk (p=0.01); delay saves ₹25,807 with only 8.7h extra expected downtime."
MCH-340,Conveyor,0.019,98.1,Healthy,Preventive Now,0,1,0,38.12,8230.39,108123.36,13777.75,116789.44,Delay,"Low failure risk (p=0.02); delay saves ₹108,283 with only 36.7h extra expected downtime."
MCH-340,Conveyor,0.019,98.1,Healthy,Delay 72h,72,0,72,1.44,1516.79,4085.4,520.59,8506.75,Delay,"Low failure risk (p=0.02); delay saves ₹108,283 with only 36.7h extra expected downtime."
MCH-341,Conveyor,0.99,1.0,Critical,Preventive Now,0,1,0,5.71,12550.16,11408.41,2062.83,85877.15,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹429,782 and 3.0h downtime."
MCH-341,Conveyor,0.99,1.0,Critical,Delay 72h,72,0,72,8.71,85452.74,17416.07,3149.12,515659.38,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹429,782 and 3.0h downtime."
MCH-342,CNC Mill,0.012,98.8,Healthy,Preventive Now,0,1,0,7.73,21458.23,19671.99,2433.18,41924.18,Delay,"Low failure risk (p=0.01); delay saves ₹35,410 with only 7.5h extra expected downtime."
MCH-342,CNC Mill,0.012,98.8,Healthy,Delay 72h,72,0,72,0.18,750.51,470.43,58.19,6514.0,Delay,"Low failure risk (p=0.01); delay saves ₹35,410 with only 7.5h extra expected downtime."
MCH-343,Conveyor,0.006,99.4,Healthy,Preventive Now,0,1,0,17.53,10366.91,47878.18,6337.09,58628.65,Delay,"Low failure risk (p=0.01); delay saves ₹55,045 with only 17.3h extra expected downtime."
MCH-343,Conveyor,0.006,99.4,Healthy,Delay 72h,72,0,72,0.21,453.48,573.51,75.91,3584.1,Delay,"Low failure risk (p=0.01); delay saves ₹55,045 with only 17.3h extra expected downtime."
MCH-344,Welding Unit,0.983,1.7,Critical,Preventive Now,0,1,0,36.13,16141.44,67154.91,10186.09,113815.94,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹235,477 and 18.7h downtime."
MCH-344,Welding Unit,0.983,1.7,Critical,Delay 72h,72,0,72,54.85,43869.84,101958.88,15465.18,349292.68,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹235,477 and 18.7h downtime."
MCH-345,CNC Mill,0.985,1.5,Critical,Preventive Now,0,1,0,55.71,8360.53,103703.78,17539.96,132900.96,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹195,889 and 29.0h downtime."
MCH-345,CNC Mill,0.985,1.5,Critical,Delay 72h,72,0,72,84.71,32181.48,157696.98,26672.12,328789.5,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹195,889 and 29.0h downtime."
MCH-346,Conveyor,0.99,1.0,Critical,Preventive Now,0,1,0,27.24,15059.84,28892.46,9845.32,72266.81,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹190,376 and 14.3h downtime."
MCH-346,Conveyor,0.99,1.0,Critical,Delay 72h,72,0,72,41.58,29771.9,44107.23,15029.87,262642.5,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹190,376 and 14.3h downtime."
MCH-347,Lathe,0.007,99.3,Healthy,Preventive Now,0,1,0,34.27,14006.27,96106.07,8694.53,110504.79,Delay,"Low failure risk (p=0.01); delay saves ₹106,215 with only 33.8h extra expected downtime."
MCH-347,Lathe,0.007,99.3,Healthy,Delay 72h,72,0,72,0.48,330.48,1342.67,121.47,4289.51,Delay,"Low failure risk (p=0.01); delay saves ₹106,215 with only 33.8h extra expected downtime."
MCH-348,Hydraulic Press,0.984,1.6,Critical,Preventive Now,0,1,0,18.0,20152.47,31137.57,5591.75,124544.99,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹493,885 and 9.4h downtime."
MCH-348,Hydraulic Press,0.984,1.6,Critical,Delay 72h,72,0,72,27.36,82751.33,47312.19,8496.42,618429.82,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹493,885 and 9.4h downtime."
MCH-349,Hydraulic Press,0.007,99.3,Healthy,Preventive Now,0,1,0,19.94,24259.93,13774.19,6193.85,38279.29,Delay,"Low failure risk (p=0.01); delay saves ₹36,124 with only 19.7h extra expected downtime."
MCH-349,Hydraulic Press,0.007,99.3,Healthy,Delay 72h,72,0,72,0.28,328.36,192.43,86.53,2155.23,Delay,"Low failure risk (p=0.01); delay saves ₹36,124 with only 19.7h extra expected downtime."
MCH-350,Welding Unit,0.007,99.3,Healthy,Preventive Now,0,1,0,22.95,23719.94,13960.93,6470.14,37849.33,Delay,"Low failure risk (p=0.01); delay saves ₹36,286 with only 22.6h extra expected downtime."
MCH-350,Welding Unit,0.007,99.3,Healthy,Delay 72h,72,0,72,0.32,245.62,195.04,90.39,1563.75,Delay,"Low failure risk (p=0.01); delay saves ₹36,286 with only 22.6h extra expected downtime."
MCH-351,CNC Mill,0.006,99.4,Healthy,Preventive Now,0,1,0,34.26,13692.35,53554.59,10787.73,67658.46,Delay,"Low failure risk (p=0.01); delay saves ₹64,028 with only 33.9h extra expected downtime."
MCH-351,CNC Mill,0.006,99.4,Healthy,Delay 72h,72,0,72,0.41,245.29,641.5,129.22,3630.27,Delay,"Low failure risk (p=0.01); delay saves ₹64,028 with only 33.9h extra expected downtime."
MCH-352,Welding Unit,0.007,99.3,Healthy,Preventive Now,0,1,0,26.05,18620.89,70048.05,7346.01,88887.8,Delay,"Low failure risk (p=0.01); delay saves ₹86,120 with only 25.7h extra expected downtime."
MCH-352,Welding Unit,0.007,99.3,Healthy,Delay 72h,72,0,72,0.36,330.54,978.62,102.63,2768.22,Delay,"Low failure risk (p=0.01); delay saves ₹86,120 with only 25.7h extra expected downtime."
MCH-353,Conveyor,0.987,1.3,Critical,Preventive Now,0,1,0,50.16,14274.91,138813.22,18130.93,215191.17,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹455,573 and 26.2h downtime."
MCH-353,Conveyor,0.987,1.3,Critical,Delay 72h,72,0,72,76.39,45327.05,211416.79,27613.97,670764.1,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹455,573 and 26.2h downtime."
MCH-354,Hydraulic Press,0.986,1.4,Critical,Preventive Now,0,1,0,13.61,22649.14,33259.08,4225.94,79370.43,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹215,101 and 7.1h downtime."
MCH-354,Hydraulic Press,0.986,1.4,Critical,Delay 72h,72,0,72,20.71,87441.41,50614.99,6431.21,294471.14,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹215,101 and 7.1h downtime."
MCH-355,Hydraulic Press,0.005,99.5,Healthy,Preventive Now,0,1,0,9.01,15593.82,26507.35,2799.56,42420.57,Delay,"Low failure risk (p=0.01); delay saves ₹39,638 with only 8.9h extra expected downtime."
MCH-355,Hydraulic Press,0.005,99.5,Healthy,Delay 72h,72,0,72,0.09,389.06,264.68,27.95,2783.03,Delay,"Low failure risk (p=0.01); delay saves ₹39,638 with only 8.9h extra expected downtime."
MCH-356,Lathe,0.977,2.3,Critical,Preventive Now,0,1,0,12.41,15266.7,10696.56,3149.29,59555.65,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹252,467 and 6.3h downtime."
MCH-356,Lathe,0.977,2.3,Critical,Delay 72h,72,0,72,18.76,71909.6,16163.55,4758.88,312022.42,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹252,467 and 6.3h downtime."
MCH-357,Conveyor,0.005,99.5,Healthy,Preventive Now,0,1,0,46.87,21048.1,81344.17,16942.11,102611.66,Delay,"Low failure risk (p=0.01); delay saves ₹100,081 with only 46.4h extra expected downtime."
MCH-357,Conveyor,0.005,99.5,Healthy,Delay 72h,72,0,72,0.47,255.78,812.22,169.17,2530.58,Delay,"Low failure risk (p=0.01); delay saves ₹100,081 with only 46.4h extra expected downtime."
MCH-358,Lathe,0.028,97.2,Healthy,Preventive Now,0,1,0,44.97,18229.63,38028.31,11409.77,58263.91,Delay,"Low failure risk (p=0.03); delay saves ₹40,869 with only 42.5h extra expected downtime."
MCH-358,Lathe,0.028,97.2,Healthy,Delay 72h,72,0,72,2.5,1909.5,2111.85,633.62,17394.48,Delay,"Low failure risk (p=0.03); delay saves ₹40,869 with only 42.5h extra expected downtime."
MCH-359,Conveyor,0.012,98.8,Healthy,Preventive Now,0,1,0,27.7,14514.15,51157.12,10012.45,66205.94,Delay,"Low failure risk (p=0.01); delay saves ₹60,663 with only 27.0h extra expected downtime."
MCH-359,Conveyor,0.012,98.8,Healthy,Delay 72h,72,0,72,0.66,755.52,1223.37,239.44,5543.38,Delay,"Low failure risk (p=0.01); delay saves ₹60,663 with only 27.0h extra expected downtime."
MCH-360,Welding Unit,0.007,99.3,Healthy,Preventive Now,0,1,0,38.28,11911.95,87558.35,10792.99,99796.61,Delay,"Low failure risk (p=0.01); delay saves ₹96,153 with only 37.7h extra expected downtime."
MCH-360,Welding Unit,0.007,99.3,Healthy,Delay 72h,72,0,72,0.53,245.12,1223.25,150.79,3643.82,Delay,"Low failure risk (p=0.01); delay saves ₹96,153 with only 37.7h extra expected downtime."
MCH-361,Hydraulic Press,0.012,98.8,Healthy,Preventive Now,0,1,0,12.95,21791.97,9297.23,4021.12,31529.63,Delay,"Low failure risk (p=0.01); delay saves ₹27,853 with only 12.6h extra expected downtime."
MCH-361,Hydraulic Press,0.012,98.8,Healthy,Delay 72h,72,0,72,0.31,517.92,222.33,96.16,3676.46,Delay,"Low failure risk (p=0.01); delay saves ₹27,853 with only 12.6h extra expected downtime."
MCH-362,CNC Mill,0.014,98.6,Healthy,Preventive Now,0,1,0,8.84,22460.12,14888.69,2782.44,37671.02,Delay,"Low failure risk (p=0.01); delay saves ₹34,383 with only 8.6h extra expected downtime."
MCH-362,CNC Mill,0.014,98.6,Healthy,Delay 72h,72,0,72,0.25,724.41,415.14,77.58,3287.67,Delay,"Low failure risk (p=0.01); delay saves ₹34,383 with only 8.6h extra expected downtime."
MCH-363,Welding Unit,0.008,99.2,Healthy,Preventive Now,0,1,0,10.12,23493.15,26559.12,2854.5,50546.02,Delay,"Low failure risk (p=0.01); delay saves ₹46,417 with only 10.0h extra expected downtime."
MCH-363,Welding Unit,0.008,99.2,Healthy,Delay 72h,72,0,72,0.16,413.21,423.93,45.56,4128.81,Delay,"Low failure risk (p=0.01); delay saves ₹46,417 with only 10.0h extra expected downtime."
